repetition,question_id,question,correct_answer,has_image,claude_answer_real,claude_response_real,is_correct_real,claude_answer_fake,claude_response_fake,is_correct_fake,claude_answer,is_correct
7,IT0063,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Le alterazioni presenti sono compatibili con:",C,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0064,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Mentre si allerta la sala di emodinamica è opportuno iniziare la somministrazione di:",D,True,API_ERROR,API_ERROR,False,D,"IT0064, D
Reasoning: Paziente con dolore epigastrico da 6 h e quadro suggestivo di STEMI (viene chiamata la sala di emodinamica). In fase acuta, oltre ad aspirina, è indicato somministrare un inibitore P2Y12 (es. ticagrelor) in attesa di angioplastica primaria. Le altre opzioni sono inappropriate/controindicate: nitrati (o nitroprussiato) sono",True,,
7,IT0065,"[Uomo, 48 anni, fumatore, iperteso in terapia con ACE inibitore. Lamenta dolore epigastrico da circa 6h. Vengono rilevati i seguenti parametri PA 90/50 mmHg, FC 57/min, satO2 99% e viene eseguito un ECG come mostrato in figura.] Verosimilmente il paziente avrà una lesione a carico di:",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0095,"[Un ragazzo di 23 anni è vittima di un incidente automobilistico (moto contro auto). All'arrivo dei soccorsi viene riferito il seguente esame obiettivo neurologico: il paziente giace a occhi chiusi, non li apre né allo stimolo verbale né allo stimolo doloroso, eloquio assente, alla stimolazione algica il paziente tende ad allontanare gli arti dalla fonte dello stimolo. Presenta anisocoria per destra > sinistra.] Il paziente viene trasferito presso il Pronto Soccorso dove viene sottoposto a una TC cerebrale. Quale reperto è verosimilmente apprezzabile alla TC?",C,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0111,"[Un uomo di 37 anni si presenta al Pronto Soccorso per intensa sintomatologia algica al livello della spalla destra. Il paziente riferisce caduta accidentale sul palmo della mano con la spalla atteggiata in modica abduzione ed estensione.] Dopo la valutazione dell'esame radiografico, quale diagnosi si sospetta?",B,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0130,[Paziente di 45 anni esegue indagine Risonanza Magnetica della colonna lombare per lombalgia da 2 mesi non responsiva ai farmaci antifiammatori.] L'immagine mostra una RM del rachide lombare su quale dei tre piani anatomici?,A,True,A,"IT0130, A
Reasoning: L'immagine mostra una proiezione laterale longitudinale con i corpi vertebrali impilati, i dischi intervertebrali e il canale rachideo con la cauda equina visibili di profilo: è quindi un piano sagittale. Non è coronale né assiale, e non presenta l'inclinazione obliqua tipica per uno studio mirato di peduncoli o forami di coniugazione.",True,API_ERROR,API_ERROR,False,,
7,IT0131,[Paziente di 45 anni esegue indagine Risonanza Magnetica della colonna lombare per lombalgia da 2 mesi non responsiva ai farmaci antifiammatori.] Nella RM si rileva una probabile metastasi ossea. Quale indagine è la più appropriata per identificare la presenza di metastasi ossee?,A,True,A,"IT0131, A
Reasoning: Per la ricerca sistemica di metastasi ossee la scintigrafia ossea whole-body (99mTc-MDP) è l’indagine di scelta: copertura dell’intero scheletro, elevata sensibilità per lesioni metastatiche e buona disponibilità. La RM è molto sensibile localmente ma ha campo limitato; la TC locale o dell’intero scheletro non è pratica per uno screening e l’ecografia non è utile per lesioni ossee. (Si noti che la scintigrafia può avere limiti per metastasi fortemente litiche in alcuni tumori, ma rimane l’esame di prima linea per lo screening.)",True,A,"IT0131, A
Reasoning: Per la ricerca estesa di metastasi ossee la scintigrafia ossea total body (Tc-99m) è l’indagine di scelta: è sensibile, copre tutto lo scheletro e permette di identificare sedi metastatiche multiple. La TC locale è utile per caratterizzare lesioni note ma non è uno screening di tutto lo scheletro; l’ecografia non è indicata per metastasi ossee; TC total body (con o senza contrasto) non è il test di prima linea per la valutazione sistemica delle metastasi ossee.",True,,
7,IT0136,[Una donna di 19 anni presenta addominalgia e diarrea postprandiali ed esegue una esofagogastroduodenoscopia nel sospetto di un malassorbimento.] Che cosa si può dedurre dall'immagine?,B,True,B,"IT0136, B
Reasoning: L'immagine endoscopica mostra un aspetto con perdita della normale trama villare e pieghe duodenali attenuate/scalloping (superficie liscia/nodulare), tipico di atrofia mucosa (p. es. sprue celiaca). Non ci sono segni di sanguinamento attivo, ulcera focale, neoformazione evidente né di fistole/ ascessi.",True,B,"IT0136, B
Reasoning: In a young woman with postprandial abdominal pain and diarrhea suggesting malabsorption the most likely endoscopic finding is mucosal atrophy (come nella celiachia) con appiattimento delle pliche, aspetto a mosaico/scalloping. Le altre opzioni non corrispondono al sospetto clinico: fistole/ ascessi tipiche di malattia di Crohn, una neoformazione si presenterebbe come massa, sanguinamento o ulcera mostrerebbero evidenza di sangue o di un cratere ulcerato all'endoscopia.",True,,
7,IT0169,"[Una donna di 45 anni presenta lesioni eritemato-ipercheratosiche non dolenti, di forma nummulare, a livello della regione scapolare. Si associano lesioni ipercheratosiche [01] con chiazza di alopecia cicatriziale [02] a livello del vertice del cuoio capelluto. Le lesioni del tronco, di vecchia data, tendono anch'esse all'atrofia cicatriziale e a lasciare esiti iperpigmentari soprattutto periferici. Tutte le lesioni tendono al peggioramento dopo l'esposizione solare.] Qual è la terapia più indicata per questa paziente?",B,True,B,"IT0169, B
Reasoning: Quadro clinico compatibile con lupus cutaneo cronico (lesioni nummulari eritemato-ipercheratosiche con tendenza alla cicatrizzazione e alopecia cicatriziale del cuoio capelluto; fotosensibilità e peggioramento con esposizione solare). La terapia sistemica di scelta è l’idrossiclorochina (antimalarico). Le altre opzioni non sono appropriate: la fototerapia nbUVB peggiora le lesioni fotoindotte; calcipotriolo è per psoriasi; penicillina per infezioni da Treponema; antimicotici orali per micosi — tutte non indicate nel lupus discoide.",True,B,"IT0169, B
Reasoning: Quadro clinico compatibile con lupus cutaneo cronico (discoide): placche eritemato-ipercheratosiche nummulari, tendenza ad atrofia cicatriziale e iperpigmentazione periferica, chiazza di alopecia cicatriziale al vertice e peggioramento con esposizione solare. Trattamento sistemico di scelta è l’idrossiclorochina. Fototerapia nbUVB è controindicata per fotosensibilità; le altre opzioni (calcipotriolo, penicillina, antimicotici) non sono appropriate.",True,,
7,IT0198,"[Una donna di 22 anni si sottopone a biopsia intestinale dopo un'iniziale valutazione clinica e laboratoristica. L'esame istologico dimostra appiattimento dei villi, iperplasia delle cripte, incremento dei linfociti intraepiteliali, come illustrato nella figura.] Con quale delle seguenti malattie può essere compatibile il reperto istologico?",C,True,C,"IT0198, C
Reasoning: L'immagine mostra atrofia villare (appiattimento dei villi), iperplasia delle cripte ed aumento dei linfociti intraepiteliali — il quadro istologico classico per la malattia celiaca. Le altre opzioni non corrispondono: nella malattia di Whipple si vedono macrofagi PAS-positivi nella lamina propria; il Morbo di Crohn dà infiammazione transmurale, ulcere e granulomi, non il tipico schema villi-cripte-linfociti; la sensibilità al glutine non-celiaca di solito non mostra atrofia villare né marcato incremento dei linfociti intraepiteliali; un tumore neuroendocrino sarebbe costituito da aggregati di cellule neoplastiche neuroendocrine, non da modificazioni villari diffuse.",True,C,"IT0198, C
Reasoning: Il quadro istologico classico di malattia celiaca è rappresentato da appiattimento/atrofia dei villi, iperplasia delle cripte e aumento dei linfociti intraepiteliali. Le altre opzioni hanno reperti diversi (Whipple: macrofagi PAS-positivi nella lamina propria; Crohn: infiammazione transmurale, ulcerazioni e possibili granulomi; sensibilità al glutine non-celiaca: di solito assenza dei tipici alterazioni istologiche; tumore neuroendocrino: massa/neoplasia cellulare).",True,,
7,IT0200,[Un paziente di 65 anni deve essere sottoposto a colecistectomia. In regime di prericovero ha eseguito un controllo radiologico del torace.] L'immagine radiologica mostrata in figura è in prima istanza compatibile con:,B,True,E,"IT0200, E
Reasoning: La radiografia mostra multiple ombre rotonde, ben delimitate e di dimensioni molto simili, disposte superficialmente in corrispondenza della parete toracica (tipica posizione dei precordiali). Non hanno",False,A,"IT0200, A
Reasoning: L'immagine mostra molteplici opacità nodulari molto piccole, uniformemente distribuite in entrambi i campi polmonari, aspetto tipico a “seme di miglio” compatibile con tubercolosi miliare. Le metastasi tendono ad avere noduli di dimensioni maggiori e più variabili;",False,,
7,IT0213,[Un medico di Pronto Soccorso sta valutando un uomo di 54 anni che lamenta dolore retrosternale.] Il dolore non migliora e improvvisamente il paziente perde coscienza. Nella figura il ritmo presente a monitor è:,B,True,B,"IT0213, B
Reasoning: Il tracciato mostra una tachicardia a complessi larghi e rapidi con morfologia che cambia continuamente (ampiez",True,E,"IT0213, E
Reasoning: Il tracciato mostra onde caotiche, rapide e irregolari senza complessi QRS riconoscibili né morfologia a battiti distinti — quadro tipico di fibrillazione ventricolare. La TV polimorfa presenta complessi ventricolari ampi e riconoscibili che cambiano morfologia (es. torsione), mentre la TV monomorfa è regolare con complessi larghi identici; la fibrillazione atriale ha invece QRS stretti irregolari con onde F. Inoltre la perdita di coscienza improvvisa in contesto di dolore toracico è caratteristica di FV che richiede",False,,
7,IT0214,[Un medico di Pronto Soccorso sta valutando un uomo di 54 anni che lamenta dolore retrosternale.] Il dolore non migliora e improvvisamente il paziente perde coscienza. Il trattamento di prima scelta è:,A,True,A,"IT0214, A
Reasoning: Il tracciato mostra un’aritmia ventricolare maligna (tachicardia ventricolare/presumibilmente fibrillazione ventricolare) con perdita di coscienza: in caso di VF/pulseless VT il trattamento di prima scelta è la defibrillazione elettrica immediata (shock non sincronizzato) secondo linee guida ACLS. Adrenalina/lidocaina possono essere usate successivamente; manovre vagali o espansione volemica non sono indicate.",True,A,"IT0214, A
Reasoning: Un paziente con dolore toracico acuto che perde improvvisamente conoscenza ha probabilmente sviluppato una aritmia ventricolare maligna (fibrillazione ventricolare / tachicardia ventricolare senza polso). Il trattamento di prima scelta è la defibrillazione elettrica immediata. Farmaci come adrenalina o lidocaina vengono considerati in second'ordine se lo shock non è efficace; espansione volemica o manovre vagali non sono appropriate in questo contesto.",True,,
7,IT0229,"[Il 13 agosto del 2011, alle ore 20, in Sicilia, un medico legale viene contattato dal Pubblico Ministero in quanto avvisato dalle forze dell'ordine del ritrovamento di un cadavere presso il domicilio dello stesso. Giunto sul luogo, il medico legale viene informato dalla polizia che, a causa dell'odore acre presente nell'appartamento, si era proceduto ad apertura delle finestre di tutte le stanze della casa. Si iniziano le operazioni di sopralluogo, il cadavere si presenta come in figura.] Alla luce dell'immagine allegata e dei dati riportati, considerando una completa risoluzione della rigidità, si può stimare in via preliminare che siano trascorsi:",A,True,API_ERROR,API_ERROR,False,A,"IT0229, A
Reasoning: La",True,,
7,IT0235,"[Un uomo di 65 anni presenta insorgenza, in pieno benessere, di cefalea e vomito, seguiti dalla comparsa di afasia ed emiparesi destra. Viene quindi accompagnato in Pronto Soccorso; i familiari riferiscono in anamnesi ipertensione ed etilismo con associata cirrosi epatica. Alla visita il medico trova il paziente soporoso, risvegliabile alla chiamata, afasico globale ed emiplegico a destra. Si prende visione della TC encefalo senza mezzo di contrasto che nel frattempo è stata richiesta (si veda immagine).] Qual è la diagnosi più probabile?",C,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0236,"[Una donna di 76 anni riferisce di sentire, da alcuni mesi, il braccio di destra più debole; tale disturbo sembra avere un andamento peggiorativo. Nelle ultime settimane sarebbero inoltre comparse delle difficoltà nell'eloquio. La paziente si reca quindi dal neurologo che riscontra un deficit stenico all'arto superiore di destra e una afasia espressiva. Consiglia quindi l'esecuzione di una RM encefalo con mezzo di contrasto. Tale esame evidenzia la presenza di una lesione espansiva verosimilmente extra-assiale a livello frontale destro, captante vivacemente e omogeneamente contrasto, associata a ispessimento della dura madre perilesionale (tail durale) (si veda immagine).] Qual è la diagnosi più probabile?",A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0250,"[Un ragazzo di 19 anni presenta un intenso dolore a livello della coscia, prevalentemente notturno, che regredisce dopo la somministrazione di acido acetilsalicilico.] Quale neoformazione è sospettabile con questo quadro clinico-radiologico?",A,True,A,"IT0250, A
Reasoning: Quadro clinico classico per osteoma osteoide: giovane (19 aa), dolore notturno intenso che regredisce con acido acetilsalicilico. Le immagini mostrano un piccolo nidus centrale con calcificazione circondato da reazione sclerotica corticale e edema midollare in RM — caratteristiche tipiche dell’osteoma osteoide. Le altre opzioni non concordano per età/sede/clinica e aspetti radiologici (condroblastoma tipicamente epifisario in giovani, condrosarcoma/enchondroma medullari e meno tipici per dolore notturno-ASA, osteosarcoma più aggressivo con reazione periostale).",True,A,"IT0250, A
Reasoning: Il quadro di giovane (19 aa) con dolore intenso soprattutto notturno che migliora nettamente con acido acetilsalicilico è tipico dell'osteoma osteoide. Si tratta di un piccolo tumore osseo benigno che produce prostaglandine (spiegando il rapido sollievo con FANS/aspirina) e radiologicamente mostra un nidus circondato da sclerosi reattiva, spesso nelle diafisi di ossa lunghe (es. femore). Le altre neoplasie elencate (condroblastoma, condrosarcoma, osteosarcoma, encondroma) hanno presentazioni e localizzazioni differente e non hanno questo caratteristico miglioramento con l'aspirina.",True,,
7,IT0311,"[Un paziente di 49 anni presenta da diversi mesi in regione perineale papule roseo-brunastre talvolta confluenti in placche, asintomatiche.] Quale terapia per queste lesioni NON è indicata?",E,True,E,"IT0311, E
Reasoning: L’immagine e la descrizione (papule rosa-brunastre perineali, talora confluenti in placche",True,API_ERROR,API_ERROR,False,,
7,IT0340,La radiografia del torace in figura mostra un quadro che potrebbe essere pericoloso per la vita del paziente: quale?,C,True,C,"IT0340, C
Reasoning: L'immagine mostra un ampio spazio radiotrasparente sul campo polmonare sinistro con assenza",True,API_ERROR,API_ERROR,False,,
7,IT0375,[Un ragazzo di 25 anni è vittima di un incidente motociclistico. Viene soccorso e trasferito presso l'ospedale più vicino; viene valutato dai medici del Pronto Soccorso che rilevano una Glasgow Coma Scale (GCS) di 8/15. Il ragazzo viene sottoposto a una TC cerebrale (si veda l'immagine).] Qual è la diagnosi più probabile?,B,True,B,"IT0375, B
Reasoning: La TAC mostra una raccolta extra-assiale iperdensa a forma di mezzaluna lungo la convessità cerebrale con effetto massa e deviazione della linea mediana — caratteristica tipica dell'ematoma sottodurale acuto. Un ematoma epidurale sarebbe lenticolare (a lente) e non oltrepasserebbe le suture; l'emorragia subaracnoidea si localizza nelle scissure e nel solco corticali; l'emorragia intraventricolare si vede all'interno dei ventricoli; l'ematoma intraparenchimale sarebbe focalizzato nel parenchima cerebrale.",True,C,"IT0375, C
Reasoning: In un giovane vittima di trauma cranico con rapida compromissione del sensorio la diagnosi più probabile è un ematoma epidurale. All'esame TC l'ematoma epidurale si presenta come una raccolta iperdensa a forma lenticolare (biconvessa) posta tra osso e dura, che non oltrepassa le suture craniche; tipicamente è dovuto a rottura dell'arteria meningea media dopo frattura temporoparietale e causa rapido aumento della pressione intracranica con deterioramento neurologico. Queste caratteristiche cliniche e radiologiche sono compatibili con l'ematoma epidur",False,,
7,IT0390,"[ Un uomo di 45 anni, cadendo dallo scooter, riporta una frattura scomposta del terzo medio della diafisi omerale con il quadro radiografico in figura.]  Qual è la complicanza immediata più frequente che si potrebbe verificare con il suddetto quadro clinico-radiografico?",C,True,C,"IT0390, C
Reasoning: La frattura scomposta del terzo medio della diafisi omerale interessa la regione dove decorre il nervo radiale (solco radiale) che è a stretto contatto con la corticale posteriore del terzo medio. Perciò la lesione radiale acuta (palsia radiale: deficit estensione polso/dita, anestesia dorso-radiale della mano) è la complicanza più frequente. Lesioni del nervo mediano, del nervo ulnare o dell'arteria brachiale sono più tipiche di fratture più distali/mediali; la tromboembolia polmonare non è una complicanza immediata tipica di questo quadro.",True,C,"IT0390, C
Reasoning: La frattura del terzo medio della diafisi omerale espone tipicamente il nervo radiale, che decorre nella gola spirale (radial groove) della diafisi omerale. È la complicanza neurologica più frequente in questa sede (segni clinici: difficoltà estensione del polso e delle dita = ""wrist drop"", alterazione sensibilità dorso della mano). Lesione del nervo mediano o dell'arteria brachiale sono più probabili a livello distale/superiore; il nervo ulnare è vulnerabile al livello del condilo mediale. La tromboembolia polmonare non è una complicanza immediata tipica di questa frattura.",True,,
7,IT0455,"Un paziente pauci-sintomatico di 78 anni, in corso di autovalutazione della pressione arteriosa riscontra una certa irregolarità del battito.  L'ECG mostrato in figura evidenzia:",B,True,API_ERROR,API_ERROR,False,B,"IT0455, B
Reasoning: L'ECG mostra ritmo sinusale con onde P regolari e progressivo allungamento dell'intervallo PR prima di un battito non condotto, seguito dal ripristino del ciclo: quadro tipico di blocco atrio‑ventricolare di",True,,
7,IT0456,"Un uomo di 70 anni, iperteso e fumatore, che ha subito recentemente un intervento di prostatectomia, richiede assistenza per la comparsa di dispnea da circa 5 ore. Al  monitor del personale dell'ambulanza, la pressione arteriosa è 100/50 mmHg e la saturazione di O2 risulta pari a 88%. Viene inoltre registrato l'elettrocardiogramma  mostrato in figura.  Quale è la diagnosi più probabile?",B,True,API_ERROR,API_ERROR,False,B,"IT0456, B
Reasoning: Quadro clinico compatibile con embolia polmonare acuta: uomo anziano, fattori di rischio (recente intervento chirurgico/prostata, fumatore), insorgenza acuta di dispnea, ipossiemia (SaO2 88%) e ipotensione. L’ECG descritto/mostrato è tipico",True,,
7,IT0507,Una donna di 77 anni in buone condizioni generali giunge in Pronto Soccorso in seguito a caduta accidentale in casa. In figura viene mostrata la radiografia del bacino e  delle anche della paziente.  Come si definisce questa frattura?,A,True,API_ERROR,API_ERROR,False,API_ERROR,API_ERROR,False,,
7,IT0512,"Un uomo di 82 anni accede in Pronto Soccorso: da alcuni giorni riferisce difficoltà nella deambulazione, avvertendo la sensazione di gamba destra ""pesante"". Da circa 2  giorni i figli hanno notato anche disturbi nell'eloquio; gli stessi riferiscono inoltre che circa 4 settimane prima il padre ha subito un trauma cranico da caduta accidentale. In  anamnesi il paziente riferisce ipertensione arteriosa in terapia medica, diabete mellito tipo II, fibrillazione atriale (in terapia con warfarin). Alla visita del neurochirurgo il  paziente presenta una afasia espressiva e un franco slivellamento dell'arto superiore e inferiore di destra alle prove antigravitarie. Viene eseguita una TC encefalo che  dimostra la presenza di una raccolta ematica a forma di semiluna, iso-ipodensa rispetto al parenchima cerebrale (vedi immagine).  Qual è la diagnosi più verosimile, considerando le immagini neuroradiologiche e la storia clinica?",A,True,A,"IT0512, A
Reasoning: Paziente anziano, in terapia anticoagulante, con trauma cranico circa 4 settimane prima e sintomi insidiosi/progressivi (deficit motorio e afasia) nelle ultime giornate è tipico di ematoma sottodurale cronico. La TC mostra una raccolta a forma di semiluna (crescentica), iso-ipo densa rispetto al parenchima, che attraversa le suture: reperti classici di ematoma sottodurale cronico dovuto a rottura di vene ponte. Le altre opzioni non concordano con storia/immagine: ematoma sottodurale acuto sarebbe iperdenso subito dopo il trauma; epidurale",True,A,"IT0512, A
Reasoning: Uomo anziano, trauma cranico avvenuto ~4 settimane prima, in terapia anticoagulante, con insorgenza subacuta di deficit focali progressivi. La TC mostra una raccolta a forma di semiluna (crescentica) iso-ipodensa rispetto al parenchima: quadro tipico di ematoma sottodurale cronico (raccolta subdurale che diventa ipodensa/isodensa nelle fasi croniche). Differisce da ematoma sottodurale acuto (iperdense), da epidurale (lentiforme/biconvesso, non attraversa le suture) e da emorragia subaracnoidea o intraparenchimale per aspetto e sede.",True,,
7,IT0532,"Un paziente di 67 anni, maschio, giunge all'attenzione medica per un'emicrania resistente ai trattamenti di prima linea. Ha eseguito un'indagine RM dell'encefalo.  Osservare le due immagini e indicare la risposta corretta.",C,True,C,"IT0532, C
Reasoning: Nell'immagine A il liquor ventricolare è ipointenso (scuro) come tipico delle sequenze T1; la sostanza bianca appare più chiara della sostanza grigia, coerente con T1. Nell'immagine B il liquor è iperintenso (brillante), caratteristico di una sequenza T2. Non ci sono segni di aumento di captazione compatibili con mezzo di contrasto. Quindi A = T1 e B = T2.",True,API_ERROR,API_ERROR,False,,
7,IT0533,"Un paziente di 35 anni giunge in Pronto Soccorso per dolore trafittivo all'emitorace sinistro insorto in seguito a movimento brusco, associato a dispnea. La radiografia  mostra un quadro non univoco e viene eseguita un'indagine TC.  Alla luce del quadro TC, qual è la diagnosi del paziente?",A,True,API_ERROR,API_ERROR,False,A,"IT0533, A
Reasoning: Quadro clinico di dolore trafittivo e dispnea insorto acutamente sul lato sinistro è tipico di pneumotorace spontaneo. Alla TC si osserverebbe aria nella cavità pleurica con linea pleurica viscerale separata dalla parete toracica e assenza di strutture polmonari periferiche (mancanza di vascolarizzazione periferica) compatibile con collasso polmonare parziale sul lato sinistro. Le altre opzioni (addensamento polmonare o versamento pleurico destro/sinistro) mostrerebbero rispettivamente opacità parenchimali o raccolta fluida con livello o aumento di densità",True,,
7,IT0563,"Un uomo di 56 anni, forte fumatore, giunge in Pronto Soccorso per comparsa improvvisa di dolore toracico trafittivo all'emitorace sinistro e dispnea. Viene eseguita una radiografia del torace che fornisce l'immagine seguente. Qual è la diagnosi più probabile?",E,True,E,"IT0563, E
Reasoning: L'immagine mostra sull'emitorace sinistro una area di aumentata radiotrasparenza con assenza di trama vascolare periferica e si apprezza una sottile linea pleurica viscerale che separa il polmone retratto dalla parete toracica. Non ci sono opacità da versamento o consolidazione basale né segni di edema cardiogenico. Il quadro è quindi compatibile con pneumotorace spontaneo sinistro.",True,E,"IT0563, E
Reasoning: Quadro clinico tipico di pneumotorace spontaneo (improvviso dolore toracico trafittivo, dispnea, forte fumatore). La radiografia mostra (come atteso) un'area ipertrasparente periferica sul lato sinistro con assenza dei segni vascolari e una linea pleurica visibile, segni distintivi di collassamento polmonare da pneumotorace. Le altre opzioni non spiegano il quadro acuto: versamento pleurico dà livelli/menisco e ottusità dei cavo costofrenici; edema polmonare è generalmente bilaterale con immagini alveolari perihilari; polmonite mostra consolidazione lobare; neoplasia dà un'opacità focale cronica, non il quadro acuto descritto.",True,,
7,IT0593,"Una donna di 76 anni, con pregressa tiroidite di Hashimoto e nota insufficienza mitralica moderata, asintomatica, si reca in visita cardiologica di controllo. L'elettrocardiogramma è il seguente. Qual è la diagnosi più probabile?",A,True,API_ERROR,API_ERROR,False,A,"IT0593, A
Reasoning: In una paziente anziana con insufficienza mitralica è altamente probabile una aritmia atriale. L'ECG più coerente con fibrillazione atriale mostra assenza di onde P organizzate e un ritmo “irregolaremente irregolare” con onde fibrillator",True,,
7,IT0597,"Uomo di 60 anni, iperteso, dislipidemico, presenta dolore toracico, sudorazione profusa e costrizione al giugulo. Pressione arteriosa 150/90 mmHg, saturazione di ossigeno 97%. L'elettrocardiogramma è il seguente. In relazione al sospetto clinico, qual è il prossimo step diagnostico-terapeutico?",D,True,D,"IT0597, D
Reasoning: L'ECG mostra evidenti chiari segni di infarto miocardico acuto con sopraslivellamento del tratto ST nelle derivazioni precordiali (anteroseptali/anteriori) e segni reciproci nelle inferiori: quadro compatibile",True,API_ERROR,API_ERROR,False,,
7,IT0653,"Un uomo di 75 anni, cardiopatico, iperteso, lamenta improvviso calo del visus in OD. Con riferimento al quadro clinico ed alla fotografia del fondo oculare sovrastante, la diagnosi più probabile è:
",B,True,B,"IT0653, B
Reasoning: Paziente anziano con fattori di rischio vascolari e insorgenza improvvisa di calo visivo. La foto del fundus mostra emorragie retiniche diffuse in più quadranti, vene dilatate/tortuose e edema papillare (""blood and thunder""), quadro tipico di occlusione della vena centrale della retina. Una occlusione di branca sarebbe settoriale, la retinopatia diabetica NP non proliferante non dà di solito un quadro acuto così mass",True,B,"IT0653, B
Reasoning: Uomo anziano con cardiopatia e ipertensione che riferisce calo improvviso del visus è tipico per un'occlusione venosa centrale. Il quadro clinico-fondoscopico caratteristico è quello del ""blood and thunder"": dilatazione e tortuosità venosa diffuse, edema del disco e emorragie retiniche in tutti i quadranti. Le altre ipotesi sono meno compatibili: retinopatia diabetica non proliferante è di solito cronica e bilaterale; occlusione di branca darebbe emorragie settoriali, non diffuse; la degenerazione maculare neovascolare può dare perdita centrale ma il quadro fundoscopico è diverso (membrana neovascolare/subsierosa); la retinopatia sierosa centrale tipicamente colpisce soggetti più",True,,
7,IT0675,"Un uomo di 36 anni giunge in Pronto Soccorso per un trauma sportivo con forte dolore al mesopiede. La freccia nella radiografia dimostra una frattura, particolarmente evidente nella proiezione laterale, con piccolo distacco osseo.  Qual è l'osso interessato?
",A,True,A,"IT0675, A
Reasoning: Sulla proiezione laterale la freccia indica un frammento osseo appena anteriore al collo del talo, nella sede della testa del tarso che articola con i cuneiformi: corrisponde al navicolare (scafoide del tarso). I cuneiformi sono più distali rispetto alla testa del tarso e il cuboide è laterale/posteriore sotto il calcagno, quindi l'osso interessato è lo scafoide (navicolare).",True,API_ERROR,API_ERROR,False,,
7,IT0676,"Un uomo di 67 anni viene portato in Pronto Soccorso dai familiari in stato confusionale e presenta Glasgow Coma Scale pari a 11. Viene eseguita una indagine TC in urgenza che mette in evidenza il quadro riportato nell'immagine, che corrisponde a:
",C,True,API_ERROR,API_ERROR,False,A,"IT0676, A
Reasoning: Nel TC si apprezza una raccolta iperdensa a forma a falce/crescentica lungo la convessità cerebrale",False,,
7,IT0713,"Un paziente di 50 anni con anamnesi di diabete mellito si presenta con una storia di ""fastidio"" retrosternale e nausea insorti da circa 1 ora. Il suo ECG è riportato in ﬁgura. Qual è l’intervento più appropriato da mettere in atto per questo paziente?",C,True,C,"IT0713, C
Reasoning: L’ECG mostra segni di infarto miocardico acuto con sopraslivellamento del tratto ST nelle derivazioni precordiali (aspetto di STEMI anteriore con onde T acute) in un paziente diabetico con sintomi in atto da ~1 ora. In presenza di STEMI entro le",True,C,"IT0713, C
Reasoning: Paziente diabetico con dolore retrosternale e nausea da 1 ora e un ECG che indica un quadro compatibile con infarto miocardico acuto con sopraslivellamento del tratto ST (STEMI). In presenza di STEMI entro la finestra temporale per riperfusione, l’intervento più appropriato è la coronarografia urgente con eventuale angioplastica primaria (PCI) per ripristinare il flusso coronarico. Le altre opzioni (osservazione/ECG seriati, ricovero solo per monitoraggio, dimissione con aspirina o indagini non cardiache) sarebbero inappropriate e ritarderebbero la riperfusione necessaria.",True,,
7,IT0783,"Un uomo di 38 anni riferisce tumefazione e dolore ingravescenti in corrispondenza del  polso sinistro da circa 8 mesi. È stato sottoposto a esame radiograﬁco (vedi immagine)  ed esame bioptico, che consentono di porre diagnosi di tumore a cellule giganti  dell’osso. Qual è il trattamento iniziale più appropriato per questo paziente?",D,True,D,"IT0783, D
Reasoning: Il tumore a cellule giganti",True,API_ERROR,API_ERROR,False,,
7,IT0784,Un bambino di 10 anni riferisce l’insorgenza di dolore dopo un trauma alla spalla destra  riportato durante una partita di calcio. I genitori negano precedenti dolori o traumi alla  stessa spalla. La radiograﬁa è mostrata nella ﬁgura. Qual è la diagnosi più probabile fra  le seguenti?,A,True,A,"IT0784, A
Reasoning: Radiografia della spalla mostra una lesione lucente, ben delimitata ed espansile della metafisi prossimale dell’omero in un bambino di 10",True,API_ERROR,API_ERROR,False,,
